ligne,station,ordre,correspondance,station_norm,station_key,latitude,longitude
RER A 5,Paris-Gare de Lyon,11,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.84413934985302,2.373259976710645
RER A 5,Paris-Gare de Lyon,11,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.84586897868619,2.373774422563834
RER A 5,Paris-Gare de Lyon,11,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.84377257685146,2.3739164698064985
RER A 5,Paris-Gare de Lyon,11,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.843486761806766,2.3739225903167545
RER A 5,Nation,12,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84823711041019,2.395823588826126
RER A 5,Nation,12,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.847579367477074,2.395554512170688
RER A 5,Nation,12,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.848474285974376,2.395062305425881
RER A 5,Nation,12,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84737487872935,2.39546199483274
RER A 5,Nation,12,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84894464506383,2.3958794351856887
RER A 5,Vincennes,13,,vincennes,vincennes,48.84445639456913,2.440439978057246
RER A 5,Vincennes,13,,vincennes,vincennes,48.84734036417028,2.432434660260661
RER A 5,Val de Fontenay,14,RER E,val de fontenay,val de fontenay,48.84379435193279,2.463501419487552
RER A 5,Val de Fontenay,14,RER E,val de fontenay,val de fontenay,48.85409607826304,2.4886964657999355
RER A 5,Val de Fontenay,14,RER E,val de fontenay,val de fontenay,48.85426899363538,2.489167460948015
RER A 5,Neuilly Plaisance,15,,neuilly plaisance,neuilly plaisance,48.85290746280475,2.5143124384334405
RER A 5,Bry sur Marne,16,,bry sur marne,bry sur marne,48.84519309666404,2.525615908439546
RER A 5,Noisy le Grand Mont d’Est,17,,noisy le grand mont d'est,noisy le grand mont d'est,48.8408443721592,2.549900487641346
RER A 5,Noisy Champs,18,,noisy champs,noisy champs,48.84288484082361,2.5800859119743564
RER A 5,Noisiel,19,,noisiel,noisiel,48.84350923944823,2.616678624694602
RER A 5,Lognes,20,,lognes,lognes,48.83921929995165,2.6332109134176336
RER A 5,Torcy,21,,torcy,torcy,48.83964551726303,2.655130086641314
RER A 5,Bussy Saint-Georges,22,,bussy saint georges,bussy saint georges,48.83653643294523,2.708981742262277
RER A 5,Serris-Montévrain – Val d’Europe,23,,serris montevrain val d'europe,serris montevrain val d'europe,,
RER A 5,Marne la Vallée Chessy – Parc Disneyland,24,,marne la vallee chessy parc disneyland,marne la vallee chessy parc disneyland,,
RER A 6,Saint Germain en Laye,1,,saint germain en laye,saint germain en laye,48.90171349442861,2.0952137438353384
RER A 6,Saint Germain en Laye,1,,saint germain en laye,saint germain en laye,48.89807641113002,2.0948366282977533
RER A 6,Le Vésinet – Le Pecq,2,,le vesinet le pecq,le vesinet le pecq,48.89797344633644,2.122117447472966
RER A 6,Le Vésinet – Centre,3,,le vesinet centre,le vesinet centre,48.89008623555386,2.134600875228717
RER A 6,Chatou-Croissy,4,,chatou croissy,chatou croissy,48.88521121820845,2.155903471896522
RER A 6,Rueil Malmaison,5,,rueil malmaison,rueil malmaison,48.88757361863876,2.172579447718415
RER A 6,Nanterre Ville,6,,nanterre ville,nanterre ville,48.89512589133458,2.195363986912901
RER A 6,Nanterre Université,7,,nanterre universite,nanterre universite,48.90101049575467,2.2135566086399585
RER A 6,Nanterre Université,7,,nanterre universite,nanterre universite,48.90131105604062,2.213302314596661
RER A 6,Nanterre – Préfecture,8,,nanterre prefecture,nanterre prefecture,48.89574531120744,2.2232129684066617
RER A 6,La Défense Grande Arche,9,METRO 1,la defense grande arche,la defense,48.89218707644951,2.237018056395014
RER A 6,La Défense Grande Arche,9,METRO 1,la defense grande arche,la defense,48.8921233638325,2.237213536457713
RER A 6,La Défense Grande Arche,9,METRO 1,la defense grande arche,la defense,48.89286497052017,2.2395681712170497
RER A 6,La Défense Grande Arche,9,METRO 1,la defense grande arche,la defense,48.89168813894621,2.238595217338472
RER A 6,Charles de Gaulle – Étoile,10,"METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.87481054112289,2.2958012223518693
RER A 6,Charles de Gaulle – Étoile,10,"METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.87514981972761,2.295904904713175
RER A 6,Charles de Gaulle – Étoile,10,"METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.874204186324654,2.2947732143825275
RER A 6,Charles de Gaulle – Étoile,10,"METRO 1, METRO 2, METRO 6",charles de gaulle etoile,charles de gaulle etoile,48.87474865067991,2.2955602562131467
RER A 6,Auber,11,"METRO 3, METRO 7, METRO 8, METRO 9, RER E",auber,auber,48.87215749487708,2.329927170608276
RER A 6,Châtelet – Les Halles,12,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER B, RER D",chatelet les halles,chatelet,48.85763141070005,2.3480365654004016
RER A 6,Châtelet – Les Halles,12,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER B, RER D",chatelet les halles,chatelet,48.86251523497548,2.345785860039181
RER A 6,Châtelet – Les Halles,12,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER B, RER D",chatelet les halles,chatelet,48.856942736159496,2.348147481005499
RER A 6,Châtelet – Les Halles,12,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER B, RER D",chatelet les halles,chatelet,48.86182227279812,2.3470126872387564
RER A 6,Châtelet – Les Halles,12,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER B, RER D",chatelet les halles,chatelet,48.85928732517095,2.345803056189527
RER A 6,Châtelet – Les Halles,12,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER B, RER D",chatelet les halles,chatelet,48.859589655582816,2.346478183587595
RER A 6,Châtelet – Les Halles,12,"METRO 1, METRO 4, METRO 7, METRO 11, METRO 14, RER B, RER D",chatelet les halles,chatelet,48.8597186619952,2.346768285736699
RER A 6,Paris-Gare de Lyon,13,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.84476017126674,2.373593653262281
RER A 6,Paris-Gare de Lyon,13,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.84413934985302,2.373259976710645
RER A 6,Paris-Gare de Lyon,13,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.84586897868619,2.373774422563834
RER A 6,Paris-Gare de Lyon,13,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.84377257685146,2.3739164698064985
RER A 6,Paris-Gare de Lyon,13,"METRO 1, METRO 14, RER D",paris gare de lyon,gare de lyon,48.843486761806766,2.3739225903167545
RER A 6,Nation,14,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84823711041019,2.395823588826126
RER A 6,Nation,14,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.847579367477074,2.395554512170688
RER A 6,Nation,14,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.848474285974376,2.395062305425881
RER A 6,Nation,14,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84737487872935,2.39546199483274
RER A 6,Nation,14,"METRO 1, METRO 2, METRO 6, METRO 9",nation,nation,48.84894464506383,2.3958794351856887
RER A 6,Vincennes,15,,vincennes,vincennes,48.84445639456913,2.440439978057246
RER A 6,Vincennes,15,,vincennes,vincennes,48.84734036417028,2.432434660260661
RER A 6,Val de Fontenay,16,RER E,val de fontenay,val de fontenay,48.84379435193279,2.463501419487552
RER A 6,Val de Fontenay,16,RER E,val de fontenay,val de fontenay,48.85409607826304,2.4886964657999355
RER A 6,Val de Fontenay,16,RER E,val de fontenay,val de fontenay,48.85426899363538,2.489167460948015
RER A 6,Neuilly Plaisance,17,,neuilly plaisance,neuilly plaisance,48.85290746280475,2.5143124384334405
RER A 6,Bry sur Marne,18,,bry sur marne,bry sur marne,48.84519309666404,2.525615908439546
RER A 6,Noisy le Grand Mont d’Est,19,,noisy le grand mont d'est,noisy le grand mont d'est,48.8408443721592,2.549900487641346
RER A 6,Noisy Champs,20,,noisy champs,noisy champs,48.84288484082361,2.5800859119743564
RER A 6,Noisiel,21,,noisiel,noisiel,48.84350923944823,2.616678624694602
RER A 6,Lognes,22,,lognes,lognes,48.83921929995165,2.6332109134176336
RER A 6,Torcy,23,,torcy,torcy,48.83964551726303,2.655130086641314
RER A 6,Bussy Saint-Georges,24,,bussy saint georges,bussy saint georges,48.83653643294523,2.708981742262277
RER A 6,Serris-Montévrain – Val d’Europe,25,,serris montevrain val d'europe,serris montevrain val d'europe,,
RER A 6,Marne la Vallée Chessy – Parc Disneyland,26,,marne la vallee chessy parc disneyland,marne la vallee chessy parc disneyland,,
RER B 1,Aéroport Charles de Gaulle 2 TGV,1,,aeroport charles de gaulle 2 tgv,aeroport charles de gaulle 2 tgv,49.00468746180567,2.57058948552452
RER B 1,Aéroport Charles de Gaulle 1,2,,aeroport charles de gaulle 1,aeroport charles de gaulle 1,49.009756452138376,2.5612326952251063
RER B 1,Parc des expositions,3,,parc des expositions,parc des expositions,48.97342490721537,2.514360285533493
RER B 1,Villepinte,4,,villepinte,villepinte,48.962709513300425,2.512644627819613
RER B 1,Sevran Beaudottes,5,,sevran beaudottes,sevran beaudottes,48.9468939111449,2.524779047056861
RER B 1,Aulnay sous Bois,6,,aulnay sous bois,aulnay sous bois,48.93219600596196,2.495513142584314
RER B 1,Aulnay sous Bois,6,,aulnay sous bois,aulnay sous bois,48.93195908636717,2.4971165154707387
RER B 1,Le Blanc Mesnil,7,,le blanc mesnil,le blanc mesnil,48.93230541606913,2.475674370833512
RER B 1,Drancy,8,,drancy,drancy,48.93270621869947,2.4547663827657766
RER B 1,Le Bourget,9,,le bourget,le bourget,48.93073957031752,2.4257914255599538
RER B 1,Le Bourget,9,,le bourget,le bourget,48.930287861801865,2.42338510679798
RER B 1,La Courneuve Aubervilliers,10,,la courneuve aubervilliers,la courneuve aubervilliers,48.92435387966093,2.386388291064694
RER B 1,La Plaine – Stade de France – Saint Denis – Aubervilliers,11,,la plaine stade de france saint denis aubervilliers,la plaine stade de france saint denis aubervilliers,,
RER B 1,Paris Nord,12,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.87979369411629,2.355791907531139
RER B 1,Paris Nord,12,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.88092200667149,2.356328543670162
RER B 1,Paris Nord,12,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.88077520479297,2.35873295908786
RER B 1,Paris Nord,12,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.88175948915267,2.357570193470877
RER B 1,Paris Nord,12,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.880195487135886,2.3576332046800537
RER B 1,Châtelet – Les Halles,13,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.85763141070005,2.3480365654004016
RER B 1,Châtelet – Les Halles,13,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.86251523497548,2.345785860039181
RER B 1,Châtelet – Les Halles,13,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.856942736159496,2.348147481005499
RER B 1,Châtelet – Les Halles,13,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.86182227279812,2.3470126872387564
RER B 1,Châtelet – Les Halles,13,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.85928732517095,2.345803056189527
RER B 1,Châtelet – Les Halles,13,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.859589655582816,2.346478183587595
RER B 1,Châtelet – Les Halles,13,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.8597186619952,2.346768285736699
RER B 1,Saint-Michel Notre Dame,14,"RER C, METRO 10",saint michel notre dame,saint michel,48.85353290071982,2.3452883321974305
RER B 1,Saint-Michel Notre Dame,14,"RER C, METRO 10",saint michel notre dame,saint michel,48.85211888263096,2.34402115205528
RER B 1,Saint-Michel Notre Dame,14,"RER C, METRO 10",saint michel notre dame,saint michel,48.85316798489062,2.343285978923924
RER B 1,Luxembourg Sénat,15,,luxembourg senat,luxembourg senat,,
RER B 1,Port Royal,16,,port royal,port royal,48.840033787418086,2.3370964308800906
RER B 1,Denfert Rochereau – Colonel Rol-Tanguy,17,"METRO 4, METRO 6",denfert rochereau colonel rol tanguy,denfert rochereau colonel rol tanguy,,
RER B 1,Cité Universitaire,18,,cite universitaire,cite universitaire,48.82035003419018,2.3385807496409954
RER B 1,Cité Universitaire,18,,cite universitaire,cite universitaire,48.8210896506153,2.338978472013181
RER B 1,Gentilly,19,,gentilly,gentilly,48.81522993471633,2.340891132444595
RER B 1,Laplace – Maison des Examens,20,,laplace maison des examens,laplace maison des examens,,
RER B 1,Arcueil Cachan,21,,arcueil cachan,arcueil cachan,48.79889250008068,2.328136923064751
RER B 1,Bagneux,22,,bagneux,bagneux,48.79333629623622,2.322201633670121
RER B 1,Bourg la Reine,23,,bourg la reine,bourg la reine,48.78031379639699,2.312307716888594
RER B 1,Sceaux,24,,sceaux,sceaux,48.78135672132316,2.2976476777940333
RER B 1,Sceaux,24,,sceaux,sceaux,48.76956333368779,2.309905064564246
RER B 1,Fontenay aux Roses,25,,fontenay aux roses,fontenay aux roses,48.78756672836799,2.292988009258979
RER B 1,Robinson,26,,robinson,robinson,48.78023729710839,2.281430595437462
RER B 2,Mitry Claye,1,,mitry claye,mitry claye,48.97585875402046,2.6424063023101896
RER B 2,Villeparisis Mitry le Neuf,2,,villeparisis mitry le neuf,villeparisis mitry le neuf,48.95314838758261,2.6031353051184487
RER B 2,Vert Galant,3,,vert galant,vert galant,48.944181065974725,2.5664480169630006
RER B 2,Sevran Livry,4,,sevran livry,sevran livry,48.936280185651775,2.534714974742524
RER B 2,Aulnay sous Bois,5,,aulnay sous bois,aulnay sous bois,48.93219600596196,2.495513142584314
RER B 2,Aulnay sous Bois,5,,aulnay sous bois,aulnay sous bois,48.93195908636717,2.4971165154707387
RER B 2,Le Blanc Mesnil,6,,le blanc mesnil,le blanc mesnil,48.93230541606913,2.475674370833512
RER B 2,Drancy,7,,drancy,drancy,48.93270621869947,2.4547663827657766
RER B 2,Le Bourget,8,,le bourget,le bourget,48.93073957031752,2.4257914255599538
RER B 2,Le Bourget,8,,le bourget,le bourget,48.930287861801865,2.42338510679798
RER B 2,La Courneuve Aubervilliers,9,,la courneuve aubervilliers,la courneuve aubervilliers,48.92435387966093,2.386388291064694
RER B 2,La Plaine – Stade de France – Saint Denis – Aubervilliers,10,,la plaine stade de france saint denis aubervilliers,la plaine stade de france saint denis aubervilliers,,
RER B 2,Paris Nord,11,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.87979369411629,2.355791907531139
RER B 2,Paris Nord,11,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.88092200667149,2.356328543670162
RER B 2,Paris Nord,11,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.88077520479297,2.35873295908786
RER B 2,Paris Nord,11,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.88175948915267,2.357570193470877
RER B 2,Paris Nord,11,"RER D, RER E, METRO 2, METRO 4, METRO 5",paris nord,gare du nord,48.880195487135886,2.3576332046800537
RER B 2,Châtelet – Les Halles,12,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.85763141070005,2.3480365654004016
RER B 2,Châtelet – Les Halles,12,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.86251523497548,2.345785860039181
RER B 2,Châtelet – Les Halles,12,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.856942736159496,2.348147481005499
RER B 2,Châtelet – Les Halles,12,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.86182227279812,2.3470126872387564
RER B 2,Châtelet – Les Halles,12,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.85928732517095,2.345803056189527
RER B 2,Châtelet – Les Halles,12,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.859589655582816,2.346478183587595
RER B 2,Châtelet – Les Halles,12,"RER A, RER D, METRO 1, METRO 4, METRO 7, METRO 11, METRO 14",chatelet les halles,chatelet,48.8597186619952,2.346768285736699
RER B 2,Saint-Michel Notre Dame,13,"RER C, METRO 10",saint michel notre dame,saint michel,48.85353290071982,2.3452883321974305
RER B 2,Saint-Michel Notre Dame,13,"RER C, METRO 10",saint michel notre dame,saint michel,48.85211888263096,2.34402115205528
RER B 2,Saint-Michel Notre Dame,13,"RER C, METRO 10",saint michel notre dame,saint michel,48.85316798489062,2.343285978923924
RER B 2,Luxembourg Sénat,14,,luxembourg senat,luxembourg senat,,
RER B 2,Port Royal,15,,port royal,port royal,48.840033787418086,2.3370964308800906
RER B 2,Denfert Rochereau – Colonel Rol-Tanguy,16,"METRO 4, METRO 6",denfert rochereau colonel rol tanguy,denfert rochereau colonel rol tanguy,,
RER B 2,Cité Universitaire,17,,cite universitaire,cite universitaire,48.82035003419018,2.3385807496409954
RER B 2,Cité Universitaire,17,,cite universitaire,cite universitaire,48.8210896506153,2.338978472013181
RER B 2,Gentilly,18,,gentilly,gentilly,48.81522993471633,2.340891132444595
RER B 2,Laplace – Maison des Examens,19,,laplace maison des examens,laplace maison des examens,,
RER B 2,Arcueil Cachan,20,,arcueil cachan,arcueil cachan,48.79889250008068,2.328136923064751
RER B 2,Bagneux,21,,bagneux,bagneux,48.79333629623622,2.322201633670121
RER B 2,Bourg la Reine,22,,bourg la reine,bourg la reine,48.78031379639699,2.312307716888594
RER B 2,Sceaux,23,,sceaux,sceaux,48.78135672132316,2.2976476777940333
RER B 2,Sceaux,23,,sceaux,sceaux,48.76956333368779,2.309905064564246
RER B 2,Fontenay aux Roses,24,,fontenay aux roses,fontenay aux roses,48.78756672836799,2.292988009258979
RER B 2,Robinson,25,,robinson,robinson,48.78023729710839,2.281430595437462
RER B 3,Aéroport Charles de Gaulle 2 TGV,1,,aeroport charles de gaulle 2 tgv,aeroport charles de gaulle 2 tgv,49.00468746180567,2.57058948552452
RER B 3,Aéroport Charles de Gaulle 1,2,,aeroport charles de gaulle 1,aeroport charles de gaulle 1,49.009756452138376,2.5612326952251063
RER B 3,Parc des expositions,3,,parc des expositions,parc des expositions,48.97342490721537,2.514360285533493
RER B 3,Villepinte,4,,villepinte,villepinte,48.962709513300425,2.512644627819613
RER B 3,Sevran Beaudottes,5,,sevran beaudottes,sevran beaudottes,48.9468939111449,2.524779047056861
